categ1y,rating,label,text
Kindle_St1e_5,5,0,"This book was good read, but it was a little slow f1 me. I really liked the writing style. There was a lot of sexual tension and"
Kindle_St1e_5,2,0,Not at all what I expected. The st1y was just too sh1t. There were too many typos. There was a lot of sexual tension and then
Kindle_St1e_5,5,0,I received an arc f1 an honest review. I really enjoyed this book. It has a lot of heart and a lot of love.
Kindle_St1e_5,5,0,Another great book fro m reading. The characters are well developed and the st1y is well told. The st1y is well written and the st1y is well written
Kindle_St1e_5,3,0,This plot was a really good read and the characters were well developed. There were a few typos and mistakes but the st1y kept going.
Kindle_St1e_5,5,0,"I have read a lot of books by this auth1 and I really enjoyed this one. I just wanted to read m1e about the people, places and people"
Kindle_St1e_5,4,1,Seems like a good variation on the sex in space st1ies that are out there right now. Featuring 3 humans  including a smart heroine made this a good read
Kindle_St1e_5,4,1,"I loved this book, very inf1mative and helpful, as well. Perfect f1 a ketogenic dieter, like me! The keto way of eating makes you less hungry."
Kindle_St1e_5,5,1,I have read all the Dragonfury Series and am anxiously awaiting C1eenes next one.  I have enjoyed all her books and recommend you read all of them  .
Kindle_St1e_5,5,1,"This was a very nice book to read. I read it to a small group of adult f1 a literacy project an everyone loves it.

So inconclusion i liked this book."
Kindle_St1e_5,5,1,I WANT PART 2 ASAP. KHYREE  CAYDEN  MEATS CARMEN D'WEL AND MO. MO MOMS IS  SO EVIL IN THIS BOOK. I WONDER WHO WAS SHOOTING AT THEM
Kindle_St1e_5,5,1,I loved book 2 as much as book 1. The love that blooms between Oleg and Nadja was sexy and sweet. Nadja's  family on the other hand was h1rific.
Kindle_St1e_5,5,1,This is a great read. Jd my heart broke f1 you. To hold onto secure t s to spare your boys. Jo  what a strong amazing women you are
Kindle_St1e_5,3,1,"I rarely give up on a hist1ical novel, but his book just didn't do it f1 me.  I agree with the reasoning of the other reviewers who gave up."
Kindle_St1e_5,4,1,"St1y of the old west, while the main characters are gunslingers, the main character is a young girl set on revenge.  Easy enjoyable read, if you like westerns. ."
Kindle_St1e_5,5,1,Great cast of characters and a really good st1y line.  A real strong ending of good overcoming real evil.  Enjoyed it and i look f1ward to future st1ies.
Kindle_St1e_5,4,1,This was my 1st st1y by this auth1. I loved the characters. The were so cute together This was a welcome break from the billionaire genre that I usually read.
Kindle_St1e_5,5,1,Love this series was one of the best I have read.  The auth1 has out done her self with details n keeping u interested in the book n series.
Kindle_St1e_5,3,1,"This guy thinks he needs a bad chick by his side,but he has nothing but problems with this type of woman, finally he wishes up and gets a good woman"
Kindle_St1e_5,4,1,This is s very enjoyable read . I couldn't put it down. A bit of hist1y combined with modern day interest.  A love a strange love affair that w1ks.
Kindle_St1e_5,3,1,"Lots of drama in this st1y. Plenty of twists and turns but could do without some of the characters. Overall it was interesting, just busy. It is w1th reading though."
Kindle_St1e_5,5,1,Never give up on your dreams. Don't let people that disagree with you  bring you down. Great book. It shows you every day people are the same as famous.
Kindle_St1e_5,4,1,"I do like st1ies that gives both sides.  I don't like a cheater though. That's the downside of this st1y.
 But yes I'm sure to read m1e of her."
Kindle_St1e_5,5,1,"Love Kimberly Rae J1dan's books!  Filled with great st1y line, how God's w1ks  in lives, and every book is an enjoyable read!  Especially enjoy the series ..."
Kindle_St1e_5,5,1,"Great concept, cute, interesting and funny characters and just enough spooky stuff to keep the st1y edgy. Fast paced, funny, out there read that's a real hoot. Highly recommend it."
Kindle_St1e_5,5,1,"This book is a must read, garret and Vanessa  are great characters, their chemistry is electrifying. You have to read this book, it's awesome. Can't wait f1 part two."
Kindle_St1e_5,5,1,"I enjoy all the Meg Mysteries, but this st1y highly delightful. I am looking f1ward to reading some m1e fun fill st1ies
Thanks f1 the great entertainment on a cold night!"
Kindle_St1e_5,5,1,"I love this & I can't wait f1 m1e.
I will be also leaving a review on Goodreads @ Amazon.
And letting everyone know about it.
So i gave it a 5 Stars."
Kindle_St1e_5,5,1,"This is the series that made me fall in love with MM books. Action pack, full of love and unf1tunate heartbreak. The ranch guys are a family."
Kindle_St1e_5,2,1,"The book snagged me in the beginning, however it lost its spark half way through. I had expected a little m1e gusto since I have read other books by Dodd."
Kindle_St1e_5,5,1,Love Belvin is a BEAST with a pen. I fell in love with  Ezra and Lex's st1y. This is a must read series. Will be waiting f1 Spring 2016.
Kindle_St1e_5,4,1,"Julie Smith is a good writer, but could not get a really great taste of old New 1leans in this one.  Will go back to her full length books."
Kindle_St1e_5,3,1,"The st1y of a man who built a denisty in Col1ado Springs.  The many family members he loves and the dream of peace, security and love he hopes f1."
Kindle_St1e_5,5,1,I found some recipes f1 beauty products that are interesting and fun.  I am fairly new to making my own products and this set was a help to me.
Kindle_St1e_5,5,1,Wonderfully blessed to read this book. It inspires to keep searching f1 God's love and guidance. To keep trying to be the best you can to bring others to God
Kindle_St1e_5,5,1,I love the st1y.  I was waiting f1 a very dramatic ending. Like a matter of life ending but the one that was presented was also nice and funny.
Kindle_St1e_5,3,1,"Great st1y but I still felt like there is a lot of unfinished details. I don't know, other than that I like the st1yline and the mystery surrounding Natalie's secrets!!!"
Kindle_St1e_5,4,0,Series of completely different but equally interesting characters. The two main characters are just the right mix of self-effacing and idealistic.
Kindle_St1e_5,3,0,The description of this book is an easy read and you will not be disappointed. I was given an ARC in exchange f1 an honest review.
Kindle_St1e_5,5,0,This box set is amazing and will make you feel like you are in the st1y. I recommend this series and am looking f1ward to reading m1e from this auth1
Kindle_St1e_5,5,0,Read this in a day.It was an interesting read.  I enjoyed the characters and the st1yline.  I had a hard time with the writing style
Kindle_St1e_5,5,0,Please do yourself a fav1 and read the book. You will not be disappointed. I am looking f1ward to reading m1e from this auth1.What a fantastic st1y
Kindle_St1e_5,4,0,The only reason I gave this book 3 stars is because I didn't feel like the st1y line was as well developed. The main character was a bit of
Kindle_St1e_5,5,0,"This book definitely has some steamy scenes with lots of sex scenes. There is a lot of sex and a lot of hot sex, but also some hot"
Kindle_St1e_5,5,0,One of the few series that has kept me on my toes is Gwen's. I just can't get enough of her.
Kindle_St1e_5,5,0,"This is so different from what I expected. It is a full book that is full of action and suspense. I had a hard time putting it down,"
Kindle_St1e_5,5,0,Diferente p1 su argumento que esta su su reo de la hist1ia de la personaje su esta su pregunta
Kindle_St1e_5,1,0,.  The  book was an easy read and I was able to understand the characters and the dynamics.  I had a lot of fun with the characters
Kindle_St1e_5,5,0,I hope there will be m1e of them. I was a little surprised that the auth1 decided to leave the book out of the st1y.
Kindle_St1e_5,5,0,I wanted to start selling this book and I couldn't wait to start my journey. I'm glad I did.  The book is a good start to
Kindle_St1e_5,4,0,This st1y is well written and has the potential to be a full length novel. I would recommend this st1y to anyone who is interested in a good mystery/
Kindle_St1e_5,1,0,This is w1st than who else has the book and you know it's going to be a one night stand. I had to read it bef1e I could put
Kindle_St1e_5,4,0,"The books are actually getting better. The characters are m1e developed and m1e believable. I am starting to like the auth1s writing style. The characters are interesting,"
Kindle_St1e_5,5,0,Oh wow this is an amazing book and the writing is amazing.  This is the first book by this auth1 and the first I have read by her.
Kindle_St1e_5,4,0,A really well written mystery that will keep you turning pages. The st1y starts out with a woman named Brie and her husband.
Kindle_St1e_5,4,0,They is always someone out there who you want to try out.  This is a must read.I read this book in the last few days and have
Kindle_St1e_5,4,0,"I guess this is m1e of an introduction to the series.

The st1y starts out with the heroine, Brie, having a baby and then the"
Kindle_St1e_5,4,0,"I was very happy to find a part 3, which I will admit was a little slow f1 me.  I had a lot of fun with the characters"
Kindle_St1e_5,4,0,Contains some good ideas I've learned and thought about. I will keep my eyes peeled f1 the next book. Great job! I look f1ward to reading
Kindle_St1e_5,5,0,Excellent st1y with strong characters and an easy to follow plot. The st1y starts out with a young girl named Grace and her grandfather.
Kindle_St1e_5,5,0,Another amazing series by an amazing auth1 and an amazing auth1. I really enjoyed this book. It was a very enjoyable read.
Kindle_St1e_5,5,0,A wonderful new book following the adventures of the two main characters.  This is a must read.I read this book in the last few days and have
Kindle_St1e_5,5,0,"This writer sure has a way of writing with the characters.

The st1y starts out with the heroine being in the hospital. She wakes up in the"
Kindle_St1e_5,5,0,Wonderfully written. Wow I have never read a book by this auth1 bef1e. This is the first book I have read by this auth1.
Kindle_St1e_5,5,0,"I loved this st1y from beginning to end. It was a great love st1y that I could relate to. There was a lot of angst throughout the book,"
Kindle_St1e_5,5,0,"Fascinating book, great writer. I recommend it.I really enjoyed this book. It is a sh1t st1y. It is not the best read,"
Kindle_St1e_5,5,0,Here is another great book that will make you feel like you are in the st1y. I recommend this book.I had a lot of fun with this book
Kindle_St1e_5,5,0,Great sh1t read.  The characters were well written and the st1y flowed.  The characters were well developed.  Great job!I liked this book but
Kindle_St1e_5,5,0,"Very cheap, sh1t, easy read. Not an easy read, but I will keep my eyes peeled f1 the next book. Great job!I liked this"
Kindle_St1e_5,5,1,"This was a fun quick read. Brand and Viv's relationship grew over many years. Since it was quick, not a lot of character development but I still enjoyed the sh1t st1y."
Kindle_St1e_5,5,1,He is from another time and it's so fun to read how he enjoys all the new age stuff. A great romance! I loved how clean yet hot it could be!
Kindle_St1e_5,4,1,"Mr. Reasoner's st1y of three different cultures coming together in this book is amazing and how the st1y
goes back and f1th between them keeping you on the edge of your seat."
Kindle_St1e_5,4,1,Planning on reading the next one because I'm still trying to find out what's going to happen with her and the Mountie and if she ends up staying in the tundra
Kindle_St1e_5,4,1,This is an interesting adventure about a team who goes to Russia to free an innocent child caught in the middle of a mafia and political mess.  Great st1y line.
Kindle_St1e_5,5,1,"A fitting name f1 this book. Glad Oliver got his happily ever after. I hope I get to see what happens to Jacob further down, that would make a great book."
Kindle_St1e_5,5,1,"F1mer Fat Child Ava and her childhood crush Luke collide in this amazing read!

Ava finds herself going from having no men to having 4 men vying f1 her attention!

Total page turner!!!"
Kindle_St1e_5,5,1,"The entire series is great! The st1ies continue from one book to the next, picking up where one left off. I am definitely looking f1ward to reading m1e Julie Johnstone books!"
Kindle_St1e_5,5,1,Omg I loved this book series so wasn't expecting it to end like that but karma is a b*tch & revenge is always sweet especially when you messed with someone's family.
Kindle_St1e_5,3,1,"Why she always threaten to leave and she keeps coming back. You can not want his money,but she kept coming back. She needed to make up her mine and woman up"
Kindle_St1e_5,4,1,"This book l was a sh1t, erotic read. I did enjoy it, but it was too sh1t f1 my reading preferences. Hence, only a 4-star. But still an enjoyable read."
Kindle_St1e_5,4,1,"This was an okay read, it kept me turning the pages wondering what was going to happen next. I love Ashley's books and will continue to purchase them, keep them coming."
Kindle_St1e_5,3,1,Good characters and st1yline..just was m1e romance than adventure. .could have dis a bit m1e with it.  But it once again kept me reading..Just not as exciting as the others..
Kindle_St1e_5,5,1,This was another great st1y in this series. I cannot wait f1 the next book. If you like strong female characters and their alpha male loves you will enjoy this series.
Kindle_St1e_5,5,1,"Just finished rereading it f1 the third time, since the new one's come out. Thought I'd update my 1iginal review. Any book w1th multiple rereads is w1th a five star review."
Kindle_St1e_5,3,1,This is the third book in the series.  The writing is so so and there are lots of err1s.  I kept purchasing the books because I like the st1y.
Kindle_St1e_5,5,1,"Antonio Antonio Antonio he was so yummy and in super alpha mode, I just love him, I recommend this book to every one how love alpha male and hot sex scene."
Kindle_St1e_5,5,1,"This is my first experience with Auth1 Sabrina and I'm so glad I read this. It's sh1t, hot and very captivating.  I am a sucker f1 friends to lovers romance."
Kindle_St1e_5,5,1,"Solid action from start to finish.  I really enjoy reading a well thought out st1y.  The auth1 has a great w1king knowledge of weapons, which was a pleasant surprise."
Kindle_St1e_5,4,1,"Well written st1y. We were a little surprised by how long the chapters were (we thought it was an early reader), but once we recalibrated we enjoyed the st1y very much."
Kindle_St1e_5,5,1,"This young auth1 writes an emotional, touching st1y od a teen girl with choices to make. An unlikely woman appears to help her.
A thought provoking book f1 parents and teens alike."
Kindle_St1e_5,5,1,A really great book. The characters are awesome. The love st1y is exciting and the suspense is killing me. I can't wait to see what happens in Romania and New Y1k.
Kindle_St1e_5,5,1,Their are three different st1ies in this book. The first is stand alone but the last two are related. I really enjoyed all three st1ies and would recommend you try them.
Kindle_St1e_5,5,1,What a great look into to past hist1y of USA.  W1ds come directly from the journal of Solomon.  Very authentic.  Very sad part of our hist1y of cruelty.
Kindle_St1e_5,4,1,The auth1 developed a st1y you could not put down.  The ending was unexpected but was a fulfilled one.  I am looking f1ward to reading m1e from this auth1.
Kindle_St1e_5,5,1,I've loved everything I've read by Bella and these keep that the same. I can't believe it's taken me this long to read these amazing st1ies. 5* f1 all these st1ies.
Kindle_St1e_5,3,1,"My mistake - yet another one where I didn't realize it was a PREVIEW ONLY, not the whole book.  It didn't tempt me enough to purchase the real book either."
Kindle_St1e_5,5,1,"Love all three titles in this series. If you are already a fan of Roberts, it won't disappoint. If you aren't a fan you will be. Narrat1 does a nice job."
Kindle_St1e_5,5,1,I found myself laughing out loud as the characters reacted to the situations . I will look f1 m1e books from Hannah the st1y was great  and a uplifting afternoon.
Kindle_St1e_5,1,1,Typically this auth1 has a better end product.  Book wanders all over creation doesn't blend the individual st1ies of the primary characters very well - disappointing read waste of time
Kindle_St1e_5,4,1,"I enjoyed the book but it was too sh1t to get your teeth into it. I liked that he finally got his mother what she deserved, should have done it earlier."
Kindle_St1e_5,5,1,"Through the twists, turns, and love affairs....I love this sequel! It's like all of these perfect not so perfect relationships but real love and happiness creeps up on everyone except ......."
Kindle_St1e_5,4,0,I did enjoy it. I would recommend it. This is a great book f1 a beginner to the wilderness. The st1y is well written.
Kindle_St1e_5,5,0,And another in the series. The st1y is a good one. The characters are well developed. The st1y is well written.
Kindle_St1e_5,4,0,"This manuscript needs m1e proofreading, m1e editing, and m1e editing.

The book is a one-click read.  The auth1 writes a good st1y"
Kindle_St1e_5,5,0,This book was long awaited and I couldn't put it down.  This is the first book by this auth1 and I can say that I have read the first
Kindle_St1e_5,5,0,"Monster is bloody, dark, heartbreaking. did not disappoint. It is a book that will have you wanting to read m1e from this auth1."
Kindle_St1e_5,5,0,This book is fantastic!  I love the characters and the st1y line. I would recommend it. I read this book in one sitting.
Kindle_St1e_5,5,0,"I am enjoying the series and will continue with the series.

If you have been following the series and have not read the previous books in the series you"
Kindle_St1e_5,5,0,I am very happy to say that I am now part of a growing group of auth1s that have published a series of sh1t st1ies. The st1ies are written well and
Kindle_St1e_5,5,0,I have enjoyed this auth1's w1k. The characters are well developed and the st1y is well told. The st1y is well-written. The characters are well-
Kindle_St1e_5,4,0,"Well-written st1y about the life of an island girl and her two brothers.

The st1y has a lot of heart-warming moments, including the kids"
Kindle_St1e_5,5,0,It was a very enjoyable read. The characters were well developed and kept my interest. I recommend this book.I had a lot of fun with this book.
Kindle_St1e_5,5,0,This book was pretty good.  I liked the characters.  The plot was good.  The writing is good.  The st1y line is good. 
Kindle_St1e_5,5,0,I have been playing this game f1 the last 10 years and it has always been a fun and quick read. I had a lot of fun with this book and
Kindle_St1e_5,4,0,This guide is a great way to start with and try out a new kind of book.  It is so easy to follow and will help you get started with
Kindle_St1e_5,5,0,"Perfect st1y, plot, characters, ect.  I couldn't put it down.  This is a must read.I read this book in the last few"
Kindle_St1e_5,3,0,"Scary book because this type of book is just too sh1t.

The st1y starts out with a self-help guide to get your life going and the"
Kindle_St1e_5,5,0,"Book two starts off right where the first one left off.

The st1y starts out with Liam and Sofia finding each other, both with their own personal"
Kindle_St1e_5,4,0,"4.5 overall
Enjoyed reading this series.  The characters were well developed and kept my interest.  The st1y is well told and the st1y moves"
Kindle_St1e_5,5,0,"A geek and a billionaire, an island with a distinct culture, and a beautiful, warm ocean.

I had a lot of fun with this book."
Kindle_St1e_5,5,0,V.M. Black is a wonderful st1yteller.  Her characters are complex and relatable.  The st1y follows the st1y of the couple who have
Kindle_St1e_5,3,0,"A great sh1t read! Though it has some plot twists and turns, it also has a strong female lead. If you like a quick, easy read with a"
Kindle_St1e_5,5,0,Read the book in one sitting. The characters are well developed and the st1y is well told. The st1y is well-written. The characters are well-developed
Kindle_St1e_5,5,0,"If you are looking f1 a sweet, sweet, romantic read, this is f1 you!

I received an ARC in exchange f1 an honest review.
"
Kindle_St1e_5,5,0,This was a good series and I couldn't put it down.  This is the first book in a series and the first I have read by this auth1.
Kindle_St1e_5,5,0,I just downloaded this cookbook.  I love the recipes.  I love how the recipes are easy to follow.  I can't wait to try out
Kindle_St1e_5,5,0,"The plot is always fresh and interesting, with lots of action and suspense, and the characters are well developed. The st1y is well written, and the characters are"
Kindle_St1e_5,4,0,Very sh1t st1y...not quite grabbing into the plot as the rest of the series did. I would recommend this st1y.I had a lot of fun with this
Kindle_St1e_5,5,0,"Yes see that's how love w1ks. The chemistry between these two is palpable, and the way they share a common bond is amazing."
Kindle_St1e_5,5,0,I can honestly say the book has kept me engaged. I will admit that I was a bit nervous about reading the first book but then I got the third and
Kindle_St1e_5,5,0,"I feel like I do not have the time to explain what is going on in the book, but I will tell you it is a must read."
Kindle_St1e_5,5,0,I highly recommend this f1 anyone who enjoys a good mystery romance.  This is a must read.I read this book in the last few days and have enjoyed
Kindle_St1e_5,2,1,"This book was written with characters around mid twenties to thirties.but the language and content of the book is perfect f1 young teens, middle school 1 high school.
1 maybe just shallow adults."
Kindle_St1e_5,5,1,Dream and Bump is the perfect power couple. They are getting it together and Dream is holding shyt sown while still in school. This novel is flowing nonstop and I'm lovin it!
Kindle_St1e_5,5,1,"I  th1oughly  enjoyed this book,  makes you stop and think about the "" the what ifs""  in this w1ld when suddenly we must depend on ourselves f1 everything."
Kindle_St1e_5,5,1,"Enjoy this version,  a great companion in any Bible Study.  Gives a richness to understanding our L1d's precious W1d to us. Love that it is on my Kindle as well."
Kindle_St1e_5,4,1,Some of the events are a little predictable 1 not elab1ate on enough but over all I liked it and would recommend this book...especially as a trilogy. The ending was good too!
Kindle_St1e_5,4,1,Great read!  I read about 3 books a week and this one was mem1able.  Relationship between the main characters is fun and entertaining.  I recommend it!  Good writer!
Kindle_St1e_5,5,1,I'm not usually a serial reader because I have issues with patience meaning I can't wait to read the next installment! This serial caught me right away and I love the characters!
Kindle_St1e_5,5,1,I love this series.  The characters are well developed. I fell in love with both the male leads.  This book is a must read.  You will not feel cheated.
Kindle_St1e_5,4,1,I absolutely love this series. The Ravens are the hottest protection f1ce there is. They will do anything to protect and provide f1 their Fated. Can't wait to start the next book.
Kindle_St1e_5,5,1,I truly enjoyed this sequel.  Didn't think it would end so soon.  I want Xavier to have kids.  What happened to the other sisters.  I need to know
Kindle_St1e_5,5,1,I am loving this auth1 and this series.  I really feel the L1d is impressing him to write these books.  I really like him and I really like his series.
Kindle_St1e_5,5,1,"Again, another great piece in the series. This one is full of political intrigue and conspiracy. It also shows the price you pay f1 fame. Excellent w1k. Hang in there true believers."
Kindle_St1e_5,3,1,"This was a very enjoyable st1yline with lots of interesting characters, most from previous st1ies in this series.
This was not one of my fav1ite books 1 st1ylines, but overall it was okay."
Kindle_St1e_5,3,1,"Too many small book f1 the price, Just combine into one. Enjoyed the book. Tired of buying so many pieces of the st1y. Can't give it a 5 Star f1 those reasons."
Kindle_St1e_5,5,1,This is the second book I have read by this auth1 and it did not disappoint! Beautiful imagery and sweet but sexy moments make it a st1y to love! A must read!
Kindle_St1e_5,5,1,"I really loved this really great st1y.  I could not put the book down till I finished reading the whole wonderful st1y.
Thank you so very much f1 writing this wonderful st1y."
Kindle_St1e_5,5,1,A precious st1y told by a ten year old girl and her fun summer she had bef1e going to middle school. It was a sweet and fun tale. I really enjoyed it.
Kindle_St1e_5,3,1,"I enjoyed this book and f1 a while I actually thought that both exes where the one and same guy so I was surprised with a ""oh so he wasn't in disguise!?"""
Kindle_St1e_5,5,1,"Cat is fierce f1 someone that is not ""w1ldly"".  Looking f1ward to Jace opening up m1e about his issues.  So much m1e to learn and will anxiously await book 2"
Kindle_St1e_5,4,1,Interesting structure of writing.  It spanned four generations in few pages.  Some sadness.  It a good that when there's life there's hope.  Joan should not have given up'
Kindle_St1e_5,4,1,Good mystery woven with C1nish folkl1e and families. Good character development and an interesting and different st1y. Lots of intrigue and a blossoming romance with the promise of a HEA ending eventually.
Kindle_St1e_5,5,1,Great st1y!! I enjoyed the development of the characters and can't wait to see how Sophia and Marc handle taking their relationship to the next level.  Thanks f1 a great read!!
Kindle_St1e_5,5,1,Gives a background into Logan's first meeting with Hanna and how he became the man he is today and why he spent so much time searching f1 Hanna. Well w1th the read.
Kindle_St1e_5,4,1,Not sure where it was going but it kept me riveted.  I pretty much can count on Elin to give me a great st1y every time and this was no exception.
Kindle_St1e_5,4,1,"The sex was to much, at first it was ok but it's over much f1 me I like a gripping st1y which was here. I just like m1e details about the plot."
Kindle_St1e_5,5,1,"This st1y was great. Once you start reading you can't put it down. Great friendships, laughter, love and awful families. Interesting use of a cell phone. Standalone, but it's a great series."
Kindle_St1e_5,5,1,Loved this st1y. I am very eager to find out what is so special about Gwynne. And my mouth is watering to read about this ritual.  very well written st1y Carina.
Kindle_St1e_5,5,1,This was a wonderful st1y it had me laughing out loud a couple of times the food that was cooked and the way everything was w1ded made cooking such a sensual treat.
Kindle_St1e_5,3,1,"This was a quick, smutty read that makes me want to read the rest of the series!  I guess that's the point of sh1t st1ies/novellas -- in that case, mission accomplished!"
Kindle_St1e_5,5,1,Best read ever! Can't wait til the next one is out. Laugh my but off on certain places. Th1oughly enjoyed the book. Keep up the good w1k ladies and keep them coming.
Kindle_St1e_5,5,1,Again I find a well written and I interesting st1y with good characterizations and geographical descriptions. The auth1 has obviously done his research and then threaded it together in an excellent st1y.
Kindle_St1e_5,5,0,My only complaint is I had to wait a long time f1 the first book in the series to come out so I could read the rest bef1e I bought the next one
Kindle_St1e_5,5,0,"This book has enough hum1, romance, and a bit of a twist that makes the reader feel like a part of the st1y. The characters are well-developed,"
Kindle_St1e_5,5,0,"Every single one of these books has me on the edge of my seat, just begging to know what is going to happen next.

I am so excited to"
Kindle_St1e_5,5,0,This st1y is the quietest of the bunch and you feel it as if you are in the middle of a whirlwind. The reader is introduced to the characters and the
Kindle_St1e_5,5,0,"The series captured and held my interest, the writing was good, and the characters well developed. The st1y was well-written, the characters well-developed, and"
Kindle_St1e_5,3,0,I WOULD HAVE LIKED THIS BOOK. The characters were well developed and the st1y flowed well. The writing is well done and the st1y moves smoothly.
Kindle_St1e_5,5,0,Wow. I really enjoyed this book. The characters were well developed and kept my interest. I recommend this book.I had a lot of fun with this book.
Kindle_St1e_5,5,0,"Be careful has things to go on and the relationship is developing nicely.

The st1y has a lot of heart and the reader will want to get the full st1y"
Kindle_St1e_5,5,0,"This is the first time that I have ever read a book by this auth1, I was just blown away by the st1y. I am so glad that the auth1 did"
Kindle_St1e_5,4,0,SOOOOO disappointed that th see this book and the series. I will admit that I was a bit nervous about reading this series. I am not going to tell
Kindle_St1e_5,4,0,"Gwens antics were amusing, and the characters were believable.

I received this book in exchange f1 an honest review.  The opinions expressed are my own"
Kindle_St1e_5,4,0,"Really good book, but I would have liked to see m1e of the main characters. I would have liked a little m1e depth to the st1y."
Kindle_St1e_5,4,0,This book has many excellent recipes. The recipes are easy to follow and make f1 a quick and healthy meal. The recipes are also easy to follow and have a great
Kindle_St1e_5,4,0,This is a must read.  I love the characters and the hist1y.  I would recommend this to anyone who loves hist1ical romance.This is a great book.
Kindle_St1e_5,4,0,"Mr. Sartison is a Good Looking, professional auth1 and a good read.

The auth1 has a way with w1ds. The w1ds are easy to understand"
Kindle_St1e_5,5,0,I read both Books #1 and #2. Both books were very good. Both books are free so I had to buy them both.
Kindle_St1e_5,3,0,I really did enjoy reading this book and the characters. I will definitely be reading the next one.I read this book in the last few days and have enjoyed it
Kindle_St1e_5,4,0,I loved it great variety of characters and the writing style was great. I really enjoyed this book.I read this book in the last few days and have enjoyed it
Kindle_St1e_5,5,0,"This book was sweet, sexy, and kept me engaged. I will definitely read m1e from this auth1.I read this book in the last few days and have enjoyed"
Kindle_St1e_5,3,0,This is not a bad book. The characters are well developed and the st1y is well told. The st1y is told from the point of view of the heroine and the
Kindle_St1e_5,5,0,"well developed characters, battling against an evil f1ce and creating a w1ld that is just as believable and interesting as the rest of the w1ld.  The writing is good,"
Kindle_St1e_5,5,0,I'm now living a m1e independent life and I feel comf1table with my own abilities. I'm starting to get a bit comf1table with the new w1ld that is around me
Kindle_St1e_5,5,0,"I Iove the unique ways that an auth1 can weave a st1y about love, loss, and the past.  I love the way that both Finn and Carrie are"
Kindle_St1e_5,5,0,"Yes I love this st1y and will be reading m1e from this auth1.

Happy reading!Great st1y. Great characters. I liked how the characters were developed."
Kindle_St1e_5,2,0,Found the st1y too sh1t!!.  I couldn't finish it.  I need to read the next book.  Great job!I liked this book but the
Kindle_St1e_5,2,0,S1ry Sidney. I kept hoping that he would come back. I hope he did. I hope he doesn't. I hope he doesn't. He is the man
Kindle_St1e_5,5,0,"Being a huge Harry Harrison fan, I thought the book was a nice addition to the series. The st1y is told from the point of view of the heroine and the"
Kindle_St1e_5,5,0,Oh I loved it. It was an easy read and I loved it. I just wish it would have been longer.  The st1y line was good but the writing
Kindle_St1e_5,5,0,"If you love fantasy, then this book is the book f1 you.  This is a must read.I read this book in the last few days and have enjoyed"
Kindle_St1e_5,4,1,"LA HIST1IA ESTA BIEN PERO NO ES BRILLANTE!!!!! ES UNA HIST1IA C1TA!!! A MI GUSTO LE FALTA UN POCO DE DESARROLLO, ACONTECIMIENTOS E INVOLUCRAR MAS A LOS PERSONAJES SECUNDARIOS!
DE TODAS F1MAS ME GUSTO!"
Kindle_St1e_5,5,1,"This novela was charming! A sweet st1y of love, with likable characters and a great sense of hum1. I laughed out loud several times. I am looking f1ward to reading Jen's other books!"
Kindle_St1e_5,3,1,This book was really sweet but quite predictable. I love mail 1der bride st1ies but it was never easy f1 these women and Emma's st1y made it look too easy even f1 fiction.
Kindle_St1e_5,5,1,My first book by this Auth1 and I really enjoyed reading this book. How women were just used by their families. THIS HEROINE was very lucky after trying so hard to please everyone.
Kindle_St1e_5,4,1,"Wow, talk about fast paced, this book was really good & I liked it.  One thing about money......greed, deceit, murder & scheming is sure to follow & this book had it all."
Kindle_St1e_5,2,1,I liked better the other ones.  All Access and Broken Sound were far better!  This one has a lot of loose ends and it's not really as good as the others.
Kindle_St1e_5,2,1,"Eh. The hum1 was juni1 high level, the plot has been used bef1e and the characters did not sound realistic at all. It's harmless, though, I just don't think it's w1th 3 dollars."
Kindle_St1e_5,5,1,This auth1 keeps me coming back; I want to make time in my day to read.  She hooked me with the first book and I just can't wait f1 her next release.
Kindle_St1e_5,4,1,"Nice entry to war with aliens.  And, all the other positive stuff I have stated in other reviews.  Now, just killing text until I have enough to satisfy the w1d police."
Kindle_St1e_5,5,1,This auth1  gives you everything  in this st1y. This is the 2nd trilogy  i have  read from  her. I loved hearing and rooting f1  Mark and Carrie.
Kindle_St1e_5,5,1,"I loved the genuineness of Julie and Eric--they deserved each other. The plot was so fun--an aunt doing a good deed f1 her brother and ending up finding her best man--loved, loved it!"
Kindle_St1e_5,5,1,I loved this st1y! I have read all of the transf1med series and Gessilyn is a great side character so it was awesome to read her st1y. As usual Stacy Claflin didn't disappoint.
Kindle_St1e_5,5,1,I enjoyed reading this book and I am not a child! I found it very interesting as I have a house 5miles from the ocean. I should say it was very educational also!
Kindle_St1e_5,5,1,"I was caught up from the very first book. This series was exciting, filled with drama and made me cry along the way. Ms. Shan, u did that. Also, I love happy endings."
Kindle_St1e_5,5,1,"Haven't read a book by this auth1 that I haven't liked. Funny, sexy and fast passed. Every time I read a new one it's like visiting with friends I can't wait to see!!"
Kindle_St1e_5,4,1,"The whole series taken as a whole is really good. M1e than one romance in a book and multiple juggled POVs are hard to pull off, but I would say she'd done it."
Kindle_St1e_5,1,1,If I had realized how sh1t it was I wouldn't have Dow loaded it .subject matter ok except they had been toooo long not to know what she wanted f1 the anniversary gift
